위도,경도,방향,주소,아파트명(동)
36.401723,127.404214,남향,대전 유성구 전민동 462-4,청구나래아파트 102동
36.402246,127.404303,동향,대전 유성구 전민동 462-4,청구나래아파트 103동
36.401725,127.40355,남향,대전 유성구 전민동 462-4,청구나래아파트 105동
36.402236,127.403615,동향,대전 유성구 전민동 462-4,청구나래아파트 106동
36.4012,127.402751,남향,대전 유성구 전민동 462-4,청구나래아파트 107동
36.401206,127.402071,남향,대전 유성구 전민동 462-4,청구나래아파트 108동
36.401984,127.402328,남동향,대전 유성구 전민동 462-4,청구나래아파트 109동
36.402268,127.402922,동향,대전 유성구 전민동 462-4,청구나래아파트 110동
36.356694,127.375945,동향,대전 서구 둔산동 957,파랑새아파트 102동
36.356687,127.375007,동향,대전 서구 둔산동 957,파랑새아파트 101동
36.356123,127.374952,동향,대전 서구 둔산동 957,파랑새아파트 103동
36.356123,127.375789,남향,대전 서구 둔산동 957,파랑새아파트 104동
36.326219,127.45494,남향,대전 동구 용운동 460,용방마을아파트 311동
36.326893,127.454908,남향,대전 동구 용운동 460,용방마을아파트 309동
36.327323,127.45488,남향,대전 동구 용운동 460,용방마을아파트 307동
36.325903,127.454458,남서향,대전 동구 용운동 460,용방마을아파트 312동
36.326505,127.454254,남향,대전 동구 용운동 460,용방마을아파트 310동
36.326963,127.45424,남향,대전 동구 용운동 460,용방마을아파트 308동
36.326539,127.453462,남향,대전 동구 용운동 460,용방마을아파트 313동
36.326326,127.452258,동향,대전 동구 용운동 460,용방마을아파트 314동
36.327372,127.454204,남향,대전 동구 용운동 460,용방마을아파트 306동
36.32737,127.453279,동향,대전 동구 용운동 460,용방마을아파트 304동
36.327191,127.452469,동향,대전 동구 용운동 460,용방마을아파트 302동
36.326861,127.452114,동향,대전 동구 용운동 460,용방마을아파트 315동
36.419247,127.38237,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 212동
36.419533,127.381582,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 203동
36.419921,127.381031,동향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 201동
36.420305,127.381296,동향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 203동
36.420677,127.381678,동향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 205동
36.420547,127.382209,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 203동
36.420028,127.381893,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 204동
36.419765,127.382596,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 210동
36.419164,127.382993,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 213동
36.419524,127.383104,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 211동
36.420312,127.382836,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 207동
36.419817,127.383405,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 209동
36.420196,127.383502,남향,대전 유성구 관평동 665,대덕테크노밸리2단지아파트 203동
36.335323,127.394752,남서향,대전 서구 용문동 255-4,용문동서우아파트 101동
36.335913,127.394757,남동향,대전 서구 용문동 255-4,용문동서우아파트 102동
36.335687,127.395184,남서향,대전 서구 용문동 255-4,용문동서우아파트 102동
36.30868,127.394123,남서향,대전 중구 산성동 37-1,우성아파트 110동
36.309178,127.393951,남서향,대전 중구 산성동 37-1,우성아파트 108동
36.309252,127.394728,남동향,대전 중구 산성동 37-1,우성아파트 109동
36.308815,127.394828,남서향,대전 중구 산성동 37-1,우성아파트 111동
36.309416,127.395463,동향,대전 중구 산성동 37-1,우성아파트 115동
36.309064,127.395579,동향,대전 중구 산성동 37-1,우성아파트 116동
36.353734,127.338341,남향,대전 유성구 봉명동 448-5,리베라 아이누리
36.381218,127.302933,남향,대전 유성구 지족동 1042,새미래숲아파트 201동
36.381127,127.303786,남서향,대전 유성구 지족동 1042,새미래숲아파트 206동
36.38063,127.303021,남향,대전 유성구 지족동 1042,새미래숲아파트 201동
36.380601,127.303816,남서향,대전 유성구 지족동 1042,새미래숲아파트 205동
36.380055,127.303016,남향,대전 유성구 지족동 1042,새미래숲아파트 203동
36.380096,127.303897,남서향,대전 유성구 지족동 1042,새미래숲아파트 204동
36.37754,127.303032,남향,대전 유성구 지족동 1050,네이처뷰 301동
36.377009,127.30309,동향,대전 유성구 지족동 1050,네이처뷰 302동
36.376509,127.30335,남동향,대전 유성구 지족동 1050,네이처뷰 303동
36.376047,127.30381,남동향,대전 유성구 지족동 1050,네이처뷰 304동
36.375654,127.304384,남동향,대전 유성구 지족동 1050,네이처뷰 305동
36.375358,127.304891,남동향,대전 유성구 지족동 1050,네이처뷰 306동
36.37605,127.304449,남서향,대전 유성구 지족동 1050,네이처뷰 307동
36.376518,127.303989,남서향,대전 유성구 지족동 1050,네이처뷰 308동
36.377026,127.303818,남서향,대전 유성구 지족동 1050,네이처뷰 309동
36.322683,127.390645,남향,대전 중구 태평동 393,삼부아파트4단지 411동
36.322415,127.391488,남향,대전 중구 태평동 393,삼부아파트4단지 408동
36.323171,127.390901,남향,대전 중구 태평동 393,삼부아파트4단지 412동
36.322907,127.391775,남향,대전 중구 태평동 393,삼부아파트4단지 407동
36.322615,127.392681,남향,대전 중구 태평동 393,삼부아파트4단지 406동
36.322122,127.392434,남향,대전 중구 태평동 393,삼부아파트4단지 403동
36.322191,127.393179,남동향,대전 중구 태평동 393,삼부아파트4단지 405동
36.321963,127.391045,남향,대전 중구 태평동 393,삼부아파트4단지 410동
36.321749,127.391739,남향,대전 중구 태평동 393,삼부아파트4단지 관리사무소
36.321483,127.392435,남향,대전 중구 태평동 393,삼부아파트4단지 401동
36.324116,127.391665,남향,대전 중구 태평동 403-1,삼부아파트3단지 34동
36.323596,127.391429,남향,대전 중구 태평동 403-1,삼부아파트3단지 35동
36.323989,127.390982,남동향,대전 중구 태평동 403-1,삼부아파트3단지 36동
36.309779,127.337803,동향,대전 서구 관저동 984,원앙마을2단지 209동
36.309918,127.338525,남동향,대전 서구 관저동 984,원앙마을2단지 210동
36.309102,127.337807,남향,대전 서구 관저동 984,원앙마을2단지 213동
36.308368,127.337809,동향,대전 서구 관저동 984,원앙마을2단지 209동
36.308382,127.33983,동향,대전 서구 관저동 984,원앙마을2단지 204동
36.310006,127.339093,남서향,대전 서구 관저동 984,원앙마을2단지 209동
36.30939,127.337441,남향,대전 서구 관저동 984,원앙마을2단지 212동
36.309573,127.339559,남서향,대전 서구 관저동 984,원앙마을2단지 207동
36.309265,127.339859,남서향,대전 서구 관저동 984,원앙마을2단지 206동
36.308668,127.340126,남향,대전 서구 관저동 984,원앙마을2단지 205동
36.30864,127.338386,동향,대전 서구 관저동 984,원앙마을2단지 202동
36.308629,127.339226,동향,대전 서구 관저동 984,원앙마을2단지 203동
36.37677,127.319988,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 601동
36.376943,127.320203,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 602동
36.376939,127.320797,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 603동
36.376858,127.321369,남향,대전 유성구 지족동 880,열매마을 아파트 6단지 604동
36.376237,127.319976,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 606동
36.376543,127.320406,남향,대전 유성구 지족동 880,열매마을 아파트 6단지 605동
36.376255,127.320862,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 607동
36.376243,127.321445,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 608동
36.376257,127.32169,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 608동
36.376473,127.321921,남향,대전 유성구 지족동 880,열매마을 아파트 6단지 609동
36.37625,127.322128,동향,대전 유성구 지족동 880,열매마을 아파트 6단지 610동
36.378093,127.318616,동향,대전 유성구 지족동 877,열매마을 아파트 5단지 502동
36.378105,127.319238,동향,대전 유성구 지족동 877,열매마을 아파트 5단지 501동
36.377866,127.319045,남향,대전 유성구 지족동 877,열매마을 아파트 5단지 503동
36.377649,127.319678,동향,대전 유성구 지족동 877,열매마을 아파트 5단지 510동
36.377484,127.31869,동향,대전 유성구 지족동 877,열매마을 아파트 5단지 504동
36.376971,127.318538,남향,대전 유성구 지족동 877,열매마을 아파트 5단지 505동
36.376974,127.319425,남향,대전 유성구 지족동 877,열매마을 아파트 5단지 509동
36.376822,127.318933,남향,대전 유성구 지족동 877,열매마을 아파트 5단지 508동
36.37644,127.318524,동향,대전 유성구 지족동 877,열매마을 아파트 5단지 506동
36.376272,127.319198,남향,대전 유성구 지족동 877,열매마을 아파트 5단지 507동
36.376252,127.318502,동향,대전 유성구 지족동 877,열매마을 아파트 5단지
36.402228,127.406409,동향,대전 유성구 전민동 464-1,엑스포아파트 101동
36.401172,127.409238,남서향,대전 유성구 전민동 464-1,엑스포아파트 507동
36.39972,127.407534,남향,대전 유성구 전민동 464-1,엑스포아파트 510동
36.398564,127.40856,남동향,대전 유성구 전민동 464-1,엑스포아파트 507동
36.397377,127.406392,동향,대전 유성구 전민동 464-1,엑스포아파트 401동
36.310278,127.383115,남동향,대전 서구 도마동 180-2,효성타운 104동
36.310227,127.382525,남서향,대전 서구 도마동 180-2,효성타운 103동
36.310781,127.382894,남서향,대전 서구 도마동 180-2,효성타운 102동
36.310774,127.383558,남동향,대전 서구 도마동 180-2,효성타운 101동
36.309956,127.383786,남동향,대전 서구 도마동 180-2,효성타운 105동
36.310381,127.383714,남서향,대전 서구 도마동 180-2,효성타운 106동
36.310484,127.384215,남동향,대전 서구 도마동 180-2,효성타운 107동
36.310903,127.384165,남서향,대전 서구 도마동 180-2,효성타운 108동
36.398301,127.403225,남향,대전 유성구 전민동 332-13,스케치 인 하우스
36.390494,127.350936,동향,대전 유성구 신성동 126-5,
36.342771,127.303206,동향,대전 유성구 계산동 721,오투그란데 미학 213동
36.342234,127.302827,동향,대전 유성구 계산동 721,오투그란데 미학 201동
36.342567,127.302337,동향,대전 유성구 계산동 721,오투그란데 미학 202동
36.342871,127.301859,동향,대전 유성구 계산동 721,오투그란데 미학 203동
36.343214,127.3028,남향,대전 유성구 계산동 721,오투그란데 미학 212동
36.343747,127.302405,남향,대전 유성구 계산동 721,오투그란데 미학 211동
36.343552,127.301306,동향,대전 유성구 계산동 721,오투그란데 미학 204동
36.343074,127.300951,남향,대전 유성구 계산동 721,오투그란데 미학 205동
36.343163,127.300091,남향,대전 유성구 계산동 721,오투그란데 미학 206동
36.343686,127.300264,동향,대전 유성구 계산동 721,오투그란데 미학 207동
36.344192,127.30048,남동향,대전 유성구 계산동 721,오투그란데 미학 208동
36.344215,127.301086,남동향,대전 유성구 계산동 721,오투그란데 미학 209동
36.34417,127.301848,동향,대전 유성구 계산동 721,오투그란데 미학 210동
36.351491,127.397986,남향,대전 서구 둔산동 1811,청솔아파트 9동
36.351928,127.398154,동향,대전 서구 둔산동 1811,청솔아파트 7동
36.352395,127.398108,남향,대전 서구 둔산동 1811,청솔아파트 5동
36.352819,127.398158,동향,대전 서구 둔산동 1811,청솔아파트 3동
36.35147,127.399319,동향,대전 서구 둔산동 1811,청솔아파트 10동
36.351926,127.399189,동향,대전 서구 둔산동 1811,청솔아파트 8동
36.352392,127.399191,동향,대전 서구 둔산동 1811,청솔아파트 6동
36.352821,127.399221,남향,대전 서구 둔산동 1811,청솔아파트 4동
36.353292,127.398046,동향,대전 서구 둔산동 1811,청솔아파트 1동
36.353288,127.399134,남향,대전 서구 둔산동 1811,청솔아파트 2동
36.3515,127.391181,동향,대전 서구 둔산동 1509,크로바아파트 101동
36.351908,127.390933,동향,대전 서구 둔산동 1509,크로바아파트 102동
36.352402,127.390948,동향,대전 서구 둔산동 1509,크로바아파트 103동
36.352871,127.391015,동향,대전 서구 둔산동 1509,크로바아파트 104동
36.353348,127.390926,남향,대전 서구 둔산동 1509,크로바아파트 105동
36.353347,127.392115,남향,대전 서구 둔산동 1509,크로바아파트 106동
36.352864,127.393254,남향,대전 서구 둔산동 1509,크로바아파트 114동
